Battery,Weight,NoOfCameras,Is5GSupport,IsDualSimSupport,ModelYear,Company,FrameRate,Price
3918,154,2,False,False,2020,OnePlus,60,358.08
4388,132,4,True,True,2025,OnePlus,90,559.31
5668,248,2,False,False,2020,Oppo,120,1652.4
5981,191,2,False,True,2021,Samsung,90,1855.65
4455,241,5,True,False,2023,Vivo,60,1620.46
5498,225,3,False,False,2023,Realme,120,985.79
4844,129,3,True,True,2025,Samsung,90,1639.22
3224,126,5,True,False,2018,OnePlus,90,803.28
2692,240,3,True,True,2021,Vivo,60,1442.4
5181,128,2,False,True,2018,OnePlus,90,1188.74
4440,159,3,True,True,2020,IPhone,120,588.32
5686,213,4,True,True,2023,Samsung,90,936.25
5419,203,2,True,True,2021,IPhone,60,925.19
5344,190,5,False,False,2021,Realme,60,1047.64
5202,184,2,False,False,2019,IPhone,90,759.8
3706,204,5,False,True,2018,IPhone,60,320.39
2701,231,1,True,True,2020,Realme,60,1056.66
3352,191,5,False,False,2022,Oppo,60,734.82
5545,153,3,False,False,2021,Realme,120,523.9
4955,124,1,False,True,2019,Vivo,90,1551.82
5702,243,5,True,True,2018,IPhone,120,1394.94
3357,146,3,False,True,2023,Samsung,120,1301.73
4985,250,5,False,True,2020,Samsung,90,918.51
3381,194,3,True,True,2018,Oppo,90,276.78
5448,158,5,False,False,2023,Realme,60,873.91
3230,187,5,True,True,2025,Vivo,60,834.77
5092,137,5,True,False,2021,OnePlus,120,1559.04
5202,226,3,False,False,2023,Vivo,60,1919.75
5579,189,1,False,False,2019,Samsung,120,1550.76
3984,213,5,True,True,2021,Realme,90,1137.11
3331,191,3,False,False,2019,Realme,120,192.41
4071,120,3,False,False,2024,OnePlus,120,1097.05
4145,163,1,True,False,2018,IPhone,90,356.47
2910,148,5,True,True,2020,Samsung,60,515.22
2639,173,2,False,True,2025,OnePlus,60,969.58
2600,202,5,False,True,2018,Vivo,90,965.72
4456,162,4,False,True,2022,Oppo,120,110.04
5370,180,1,True,True,2020,Realme,120,1251.05
5817,137,5,False,True,2022,IPhone,120,224.03
4788,138,2,False,False,2019,Realme,120,711.13
3177,189,3,False,True,2022,Samsung,90,274.74
5181,181,1,True,True,2018,Vivo,90,644.95
4872,249,1,False,True,2019,Vivo,90,274.96
2988,176,1,True,True,2019,IPhone,120,485.32
3004,148,4,False,True,2019,Vivo,120,672.61
2631,173,5,False,False,2021,OnePlus,60,273.04
2788,185,2,False,False,2025,Vivo,90,1974.02
4172,208,5,False,False,2024,Realme,60,1753.23
5826,208,1,True,True,2021,IPhone,60,1737.83
2523,122,2,False,False,2019,IPhone,90,1517.12
4931,181,2,False,False,2025,Vivo,60,1378.18
4627,166,5,False,True,2022,Vivo,120,1187.27
5806,129,1,True,False,2021,IPhone,60,748.46
5677,197,4,False,True,2022,Realme,90,1964.83
4488,141,3,True,True,2020,Realme,120,1907.46
2779,221,4,False,False,2025,Samsung,60,1859.56
4727,224,4,False,False,2025,Samsung,90,401.13
5811,207,4,True,True,2025,Realme,90,1519.93
4312,224,1,False,False,2021,Samsung,90,1105.47
5372,129,3,True,False,2020,Realme,120,1963.39
2964,239,1,True,False,2023,Realme,120,581.17
4180,240,5,False,False,2022,Realme,120,1282.34
2645,198,5,False,True,2019,Vivo,120,1133.01
2547,190,1,False,True,2023,OnePlus,60,1639.73
5262,199,1,True,False,2022,Samsung,120,1443.34
4736,168,2,False,True,2024,OnePlus,60,1653.58
3326,146,3,False,False,2022,OnePlus,90,846.79
5239,230,3,False,False,2019,Samsung,120,1707.49
2637,143,3,False,True,2022,IPhone,90,579.87
5616,180,5,True,False,2021,Realme,60,574.44
4045,122,5,False,False,2025,Oppo,120,1973.46
4972,194,5,False,True,2021,Oppo,60,1025.15
4781,168,3,True,False,2020,Vivo,60,587.71
2577,162,2,True,True,2020,Samsung,60,620.51
3727,132,5,True,True,2020,OnePlus,60,1196.3
4322,179,4,True,False,2020,Oppo,90,1467.94
3610,158,5,True,False,2022,Vivo,60,1691.43
4907,244,4,False,True,2022,OnePlus,60,443.19
2631,200,3,True,True,2022,IPhone,120,1869.13
3276,205,1,False,True,2018,Vivo,60,608.29
5894,124,3,False,False,2023,Samsung,90,1382.47
4704,156,4,False,True,2025,Samsung,60,758.16
5485,206,3,True,True,2020,Realme,120,1548.03
5728,178,3,True,False,2022,OnePlus,60,522.39
3638,173,5,True,True,2019,Samsung,120,1503.78
4943,186,3,False,True,2024,Oppo,120,1708.32
5277,203,1,True,True,2024,IPhone,120,1021.62
5945,216,4,False,True,2019,Oppo,60,808.56
5136,158,5,False,True,2022,Vivo,90,1211.99
5084,169,3,False,False,2020,Samsung,90,366.84
4279,211,4,False,True,2023,Realme,60,188.03
5811,194,4,True,False,2019,Realme,120,1092.92
3832,224,1,True,False,2019,Samsung,120,1330.97
3714,166,5,False,False,2019,Samsung,90,350.97
4607,220,3,True,True,2019,Realme,90,466.5
4190,130,1,True,False,2025,Realme,60,1186.27
4937,244,3,True,False,2021,Oppo,60,1042.3
3948,128,1,True,False,2018,OnePlus,120,137.4
5172,233,4,False,False,2025,Oppo,90,150.03
3841,185,5,True,False,2022,Vivo,60,1689.38
3716,141,2,True,True,2020,Vivo,90,1783.33
4556,186,2,False,False,2024,Vivo,120,531.38
3945,220,2,False,True,2024,Oppo,90,603.96
3243,222,1,True,True,2020,OnePlus,90,1233.94
5145,204,4,False,True,2020,OnePlus,90,340.6
4476,197,3,False,False,2023,IPhone,60,242.62
4170,245,2,True,False,2021,Realme,120,459.31
2741,233,4,True,False,2023,Samsung,90,128.8
4913,233,5,True,True,2020,OnePlus,90,1781.57
2537,234,4,True,False,2018,Realme,90,701.57
3189,129,1,True,True,2022,IPhone,120,467.45
5132,223,4,False,True,2020,Oppo,60,217.37
5547,171,3,False,True,2025,IPhone,90,1918.28
3750,225,3,False,True,2024,Samsung,120,861.83
3528,166,4,True,True,2022,Oppo,60,1494.2
3690,224,1,True,False,2019,Realme,60,831.82
4693,196,1,True,False,2025,IPhone,60,800.04
4879,158,1,True,False,2020,IPhone,60,1734.7
3673,236,2,True,True,2020,OnePlus,60,1967.6
2754,202,3,True,False,2019,OnePlus,120,624.41
2504,243,5,True,False,2018,OnePlus,60,952.47
5089,127,5,False,True,2018,Vivo,90,476.41
4478,217,5,True,False,2018,OnePlus,90,1879.71
5640,217,4,False,False,2019,OnePlus,90,1648.92
5911,192,4,False,False,2021,Oppo,90,1163.94
5667,174,4,True,False,2018,OnePlus,60,1936.01
5457,210,4,True,False,2023,Oppo,120,1284.96
5656,181,4,False,False,2019,IPhone,60,654.83
5904,247,4,True,False,2021,IPhone,60,1343.62
5205,203,3,False,True,2020,IPhone,120,1510.69
4907,142,1,True,False,2018,Vivo,90,1671.78
3970,171,2,False,False,2019,IPhone,60,1049.98
5563,144,4,False,True,2023,Realme,60,554.15
4429,145,2,False,False,2023,Realme,90,1252.72
5763,184,2,False,False,2025,Oppo,60,626.64
2880,233,5,False,True,2018,Oppo,90,1103.56
3322,178,5,False,False,2024,Vivo,120,1827.09
5347,247,4,False,True,2024,Realme,120,1549.94
3786,250,5,False,False,2025,IPhone,120,1837.86
5985,172,4,False,False,2024,Samsung,60,1867.45
4693,185,1,True,False,2018,IPhone,60,905.11
2736,227,4,True,True,2023,Realme,90,1617.87
3068,125,1,True,False,2023,Samsung,60,1386.62
3478,245,1,True,True,2025,Samsung,60,529.68
4621,187,5,False,False,2020,Oppo,60,819.53
3153,123,3,True,False,2020,Vivo,90,962.09
2743,186,5,True,False,2025,OnePlus,60,1198.9
3917,147,3,True,False,2022,Realme,120,1042.21
5619,214,1,True,False,2018,Vivo,120,1714.09
4887,177,3,False,True,2023,OnePlus,120,651.71
5949,206,5,True,False,2021,Samsung,120,1750.98
5935,136,5,True,True,2022,Vivo,90,859.04
4922,208,1,True,False,2021,Realme,120,518.96
4316,123,2,False,True,2024,Samsung,120,1350.1
5561,153,2,True,False,2022,IPhone,120,1823.17
3708,175,2,False,False,2020,Samsung,120,963.08
2606,130,1,False,False,2018,Oppo,120,950.33
5236,162,4,False,True,2018,IPhone,60,943.66
3070,249,4,False,True,2018,Vivo,60,817.66
2643,141,3,False,True,2023,Realme,60,1037.72
4856,162,3,False,True,2021,Vivo,90,491.42
5887,162,5,False,False,2018,Vivo,90,981.25
4299,238,2,False,False,2019,Oppo,120,1239.11
4562,232,4,True,False,2022,Oppo,90,1649.4
3683,153,2,True,True,2021,OnePlus,120,511.29
3994,177,4,True,False,2024,Vivo,120,907.61
3112,191,1,True,True,2020,IPhone,120,1585.37
5649,214,5,False,False,2022,IPhone,120,1883.78
3523,186,4,True,True,2021,Samsung,60,523.85
4406,244,1,True,True,2022,OnePlus,120,1029.96
5874,157,1,False,True,2018,Realme,90,1295.9
5374,136,2,True,False,2021,Realme,90,147.67
4365,202,1,True,True,2019,Realme,90,587.13
4851,173,3,False,False,2025,Oppo,120,964.01
2752,191,4,False,False,2018,OnePlus,90,621.3
4570,201,2,True,True,2018,Samsung,60,813.43
2625,124,2,False,True,2024,Samsung,120,688.63
3039,163,4,True,True,2023,Realme,120,722.32
3997,171,3,True,True,2022,IPhone,60,704.27
5894,226,5,False,False,2019,Vivo,90,570.66
3928,248,1,False,True,2025,Vivo,120,788.42
5239,145,1,False,True,2022,Vivo,120,1116.0
4401,188,1,True,True,2024,OnePlus,60,119.63
2825,246,4,False,False,2020,OnePlus,60,378.13
4864,145,3,True,False,2022,Samsung,120,630.12
2849,185,5,False,False,2021,Vivo,60,568.64
4332,190,3,True,True,2020,Oppo,60,248.53
4530,164,3,False,False,2024,Realme,90,466.48
4134,248,1,False,True,2025,IPhone,120,341.42
3524,161,2,True,False,2021,Samsung,60,1208.06
3866,129,4,True,False,2020,OnePlus,90,1509.57
5395,226,2,True,False,2024,OnePlus,90,1077.85
3797,242,5,False,True,2025,Realme,120,1926.14
5477,166,3,False,True,2021,Samsung,60,486.94
3094,205,4,True,True,2024,Realme,90,712.31
4940,192,3,False,True,2019,Realme,120,1089.91
3184,179,2,True,False,2018,IPhone,90,1489.77
4429,214,2,True,True,2018,Samsung,60,1760.07
4115,164,5,True,False,2025,Vivo,90,904.88
5567,178,2,True,False,2025,IPhone,60,1145.79
5666,216,3,True,True,2025,OnePlus,90,1432.06
5621,129,2,True,False,2023,Vivo,90,1005.02
3217,201,1,True,False,2023,Realme,60,1499.88
3518,139,1,True,False,2020,OnePlus,120,1144.9
3386,219,3,True,False,2024,Oppo,120,1040.87
5154,122,1,True,True,2018,Vivo,60,476.82
4355,133,5,True,True,2022,Samsung,60,1979.78
4224,139,3,True,True,2020,IPhone,120,1234.94
5393,218,4,False,False,2020,Oppo,90,1066.0
4000,134,4,True,False,2022,Samsung,90,1022.24
3132,148,4,True,True,2022,Oppo,60,1591.83
2794,149,2,True,False,2024,Vivo,60,299.35
5350,245,3,False,True,2024,OnePlus,90,1348.81
5910,145,4,False,True,2019,Vivo,60,654.28
4110,129,4,False,False,2024,IPhone,60,1847.55
5699,185,3,False,True,2018,Vivo,90,947.14
2893,250,3,True,True,2022,OnePlus,90,785.25
3697,209,1,True,False,2025,OnePlus,60,1958.75
3146,235,5,True,True,2022,Samsung,60,1832.81
3861,127,4,False,True,2019,IPhone,90,1301.51
4645,187,3,False,False,2024,OnePlus,90,1629.82
3300,238,5,True,False,2018,OnePlus,120,1512.74
5758,232,4,False,True,2022,Realme,120,1581.89
2664,141,4,False,True,2019,Oppo,60,616.48
3406,165,1,False,False,2019,Realme,90,1285.49
5476,134,1,False,False,2024,Samsung,60,181.95
5415,211,3,True,False,2023,Oppo,120,1490.68
4400,170,3,False,False,2019,Vivo,60,471.84
5146,247,3,False,True,2021,OnePlus,60,1507.87
2550,245,5,False,False,2023,IPhone,90,1963.6
2561,148,1,True,False,2023,Vivo,120,1819.09
3579,122,4,False,True,2018,Oppo,90,1642.47
5038,185,5,True,True,2020,Oppo,120,1977.77
5879,242,2,False,True,2019,IPhone,120,1448.19
5308,249,5,False,True,2024,Oppo,120,1836.67
5392,204,4,True,True,2023,Oppo,60,766.39
3218,180,1,True,True,2021,IPhone,60,1671.33
2899,212,2,True,True,2025,Oppo,90,174.45
3085,189,1,False,True,2025,Samsung,120,1070.94
2825,133,4,True,True,2022,Oppo,60,310.33
2508,172,5,False,True,2018,OnePlus,60,973.65
2967,121,5,True,True,2023,Vivo,90,1503.8
3866,152,1,False,False,2024,Realme,90,164.25
2574,150,4,True,True,2025,Oppo,120,914.02
3718,240,5,True,False,2025,Samsung,120,1445.34
5768,161,5,False,True,2023,Vivo,60,1016.43
3133,236,3,False,False,2018,Realme,120,467.76
3233,150,1,False,False,2019,IPhone,90,339.52
3523,156,3,True,False,2023,Samsung,90,917.96
5433,156,5,True,True,2023,OnePlus,120,139.94
3616,244,5,True,False,2021,Realme,90,1302.97
5615,200,3,False,False,2018,Realme,60,503.52
3209,202,1,True,True,2023,Samsung,90,781.19
4277,167,3,True,False,2022,IPhone,120,1849.81
3705,206,2,False,False,2025,Realme,120,1199.08
2635,178,5,False,True,2021,IPhone,120,335.56
4751,160,1,True,False,2019,IPhone,90,903.68
5060,194,4,True,True,2022,OnePlus,120,483.54
3875,172,4,True,False,2024,OnePlus,90,970.56
4890,247,4,False,False,2020,IPhone,90,989.42
4305,144,2,True,True,2023,Vivo,120,1938.59
5232,232,1,False,True,2024,Vivo,120,1841.87
2638,191,4,True,True,2024,Oppo,120,881.49
3793,139,4,True,True,2025,Realme,60,357.72
5067,157,5,False,False,2021,IPhone,120,610.43
5422,186,2,True,True,2023,OnePlus,90,1259.6
4903,199,3,True,False,2022,IPhone,120,350.84
5322,161,4,False,True,2019,Vivo,120,899.0
3464,139,3,True,False,2021,Vivo,60,1999.83
5341,160,4,False,False,2019,Samsung,90,397.94
2651,173,4,True,True,2024,Realme,60,1545.73
4189,196,5,False,True,2025,IPhone,60,1153.99
4341,246,1,True,False,2020,Vivo,90,1060.79
4388,228,4,False,True,2020,Samsung,60,1875.19
5068,196,3,False,False,2018,IPhone,120,284.74
4532,225,3,False,False,2024,Vivo,120,765.4
5217,207,5,False,True,2021,OnePlus,60,917.52
4905,137,3,True,False,2023,Oppo,120,774.92
3011,232,4,True,True,2022,Vivo,90,559.88
5333,197,1,False,False,2022,Vivo,120,823.72
3797,130,1,True,False,2020,Samsung,120,1575.8
4871,126,2,False,True,2018,Samsung,90,375.99
4049,211,5,True,True,2021,Samsung,120,1256.78
4614,225,3,False,False,2024,OnePlus,60,1790.75
5250,249,3,False,False,2018,IPhone,90,913.86
5067,226,5,False,True,2018,IPhone,60,718.46
4579,164,2,True,True,2018,Vivo,90,589.0
5122,240,4,True,False,2023,IPhone,90,982.8
3680,172,4,True,False,2023,Samsung,60,1637.51
3677,172,3,False,True,2022,Vivo,120,627.99
5928,124,3,True,False,2021,Realme,120,956.35
3166,218,4,True,True,2021,IPhone,120,294.05
3930,228,3,False,True,2020,IPhone,90,1021.99
3142,194,5,True,False,2022,OnePlus,120,1594.8
5891,131,3,False,False,2019,Vivo,90,373.03
5603,234,3,True,False,2020,IPhone,60,235.43
5894,242,3,True,True,2024,Oppo,90,318.37
4760,187,4,True,True,2025,Oppo,120,115.19
4531,198,4,True,False,2020,Samsung,90,1486.35
3023,199,1,True,True,2018,Vivo,120,1621.63
3806,122,1,False,False,2022,Oppo,90,631.12
4425,218,1,True,True,2024,Oppo,120,743.31
5702,149,1,True,True,2020,Samsung,60,1675.63
5916,138,2,False,True,2019,Vivo,90,924.99
4062,247,5,True,False,2025,IPhone,60,672.12
4725,177,3,False,True,2020,Realme,60,1789.08
5579,147,5,True,False,2024,Oppo,120,1979.58
3293,125,2,False,True,2024,Oppo,60,929.91
4858,209,5,False,False,2020,Realme,120,1879.38
3227,123,5,True,False,2022,Realme,60,1594.58
3558,193,2,True,True,2018,Vivo,60,553.44
2922,205,1,False,True,2023,Vivo,90,1241.82
4019,234,5,True,True,2024,Realme,120,795.31
3007,172,2,False,True,2019,Samsung,60,147.19
5117,122,1,True,False,2025,OnePlus,90,909.07
2781,183,2,False,False,2023,Realme,90,1975.42
3578,227,1,False,False,2023,OnePlus,90,315.28
2733,219,1,True,True,2022,IPhone,90,505.54
2668,172,4,True,False,2025,Samsung,120,1802.36
3973,124,5,True,True,2024,OnePlus,90,1468.81
5725,196,1,False,False,2020,Samsung,90,1115.98
4387,124,5,False,True,2024,Vivo,120,1721.57
3815,205,4,False,False,2021,Samsung,60,106.69
3687,130,1,False,True,2018,Samsung,90,1392.6
3150,240,3,True,True,2025,Realme,60,604.22
4037,160,3,False,True,2025,Samsung,120,287.99
3195,168,1,False,True,2022,Realme,90,1592.7
2767,241,3,False,True,2020,Samsung,120,1078.37
3090,152,4,True,True,2025,Vivo,120,1276.32
3202,149,5,True,False,2024,Oppo,60,659.74
3235,226,2,False,True,2019,Oppo,60,1261.55
3642,209,2,False,False,2025,Vivo,120,263.65
3979,211,1,True,False,2023,IPhone,60,1593.73
4108,141,2,True,False,2019,OnePlus,90,958.11
3509,216,1,True,True,2022,Oppo,90,1416.58
2684,148,3,True,True,2024,Realme,120,1442.37
3543,124,4,True,False,2020,IPhone,60,766.28
5780,173,3,True,False,2023,Oppo,60,154.86
2882,249,1,False,True,2021,IPhone,90,837.56
3927,164,5,True,True,2024,IPhone,120,1299.8
4834,221,1,False,True,2025,IPhone,120,1050.58
4143,135,1,False,False,2021,Samsung,90,957.11
3281,186,4,True,False,2024,Realme,120,699.47
3553,225,2,True,True,2018,Vivo,120,459.05
3402,130,3,True,False,2018,Vivo,60,1601.38
4920,176,1,False,True,2025,Realme,120,1719.74
4524,205,2,False,False,2024,Oppo,60,148.62
5700,158,2,False,False,2025,OnePlus,60,394.55
3430,181,3,True,False,2023,Oppo,60,1144.94
2834,158,1,True,True,2022,OnePlus,60,582.89
3148,131,2,True,False,2024,Realme,60,1061.49
3741,218,3,True,False,2018,Samsung,120,318.63
5667,122,1,True,False,2022,IPhone,90,1393.16
4108,234,5,False,False,2018,OnePlus,60,1627.41
5972,209,5,True,True,2018,Oppo,60,255.7
3394,155,5,True,False,2023,OnePlus,90,1677.75
3304,152,2,False,False,2022,Samsung,60,1893.25
3007,223,5,True,True,2018,Vivo,120,1010.73
5500,234,5,True,False,2023,Oppo,60,1889.12
5779,178,5,False,False,2025,OnePlus,120,1190.0
3139,135,4,True,True,2023,Realme,90,597.2
2999,209,4,True,False,2025,Realme,90,543.58
3216,158,1,True,False,2022,Oppo,60,1989.92
4590,214,4,False,False,2022,OnePlus,60,391.15
3517,195,5,True,True,2023,Realme,120,1446.85
5468,208,5,True,True,2024,Realme,90,1837.73
4927,155,3,True,True,2021,Vivo,60,647.99
3502,126,4,True,True,2024,Oppo,60,816.2
5047,190,2,False,False,2020,Vivo,90,125.95
2928,137,4,True,True,2024,Oppo,120,549.09
3586,229,4,True,False,2024,Realme,60,1593.76
5332,186,2,True,True,2022,Realme,120,450.97
2950,185,5,True,False,2019,IPhone,60,1278.61
4046,211,1,True,True,2021,Realme,90,1305.77
5989,174,5,False,True,2021,Vivo,120,815.78
3606,227,4,True,False,2021,IPhone,60,116.79
2599,166,3,False,False,2019,Vivo,90,543.19
2678,147,4,False,True,2021,IPhone,60,206.91
4905,248,2,False,True,2022,Samsung,90,458.18
5012,121,5,True,True,2019,Vivo,60,866.29
3863,176,3,True,True,2023,Realme,60,377.26
5373,208,2,True,False,2024,IPhone,60,376.8
3926,240,1,True,False,2022,Vivo,120,1778.83
2952,186,2,True,False,2024,OnePlus,90,1975.72
4322,230,3,True,False,2019,IPhone,60,1074.56
2936,240,1,True,True,2019,IPhone,60,800.9
3042,249,2,True,False,2023,Realme,60,1863.94
5323,132,4,False,False,2021,Vivo,60,1390.25
5530,232,1,False,False,2024,OnePlus,90,187.88
4600,247,5,False,True,2024,OnePlus,120,1362.4
4054,130,4,False,False,2023,Samsung,120,1582.8
4936,167,3,False,True,2021,Vivo,60,967.65
3451,192,1,True,False,2022,IPhone,60,855.4
3987,246,2,True,True,2023,Realme,120,450.73
4815,242,4,True,False,2025,IPhone,120,601.75
2870,129,3,True,True,2022,Realme,60,1419.75
4387,132,1,False,True,2020,OnePlus,60,465.67
3985,214,4,False,False,2025,Realme,120,1195.7
5863,122,5,False,True,2019,Samsung,90,1459.98
3515,178,4,False,False,2018,OnePlus,90,945.9
3128,247,1,False,True,2018,Samsung,120,1147.64
5482,237,5,True,True,2022,Vivo,120,279.79
3154,173,4,True,True,2023,Oppo,120,1658.52
3585,231,3,False,False,2022,Realme,120,1944.94
3056,201,3,False,False,2021,OnePlus,120,1596.26
4781,242,5,False,False,2019,Realme,120,1337.65
3590,148,5,False,True,2018,IPhone,90,848.27
5639,250,3,True,True,2024,Samsung,90,329.44
5480,132,2,False,True,2019,Vivo,90,260.4
4523,170,1,True,True,2018,IPhone,90,601.61
4951,200,1,True,False,2024,Oppo,60,1461.6
3098,240,4,False,False,2024,Oppo,120,641.95
3417,199,5,True,False,2018,OnePlus,120,1844.4
3463,247,3,False,False,2022,Samsung,90,1621.6
5772,148,4,True,True,2024,Realme,120,1329.27
3853,221,3,True,False,2024,Oppo,120,1114.38
2846,214,2,False,True,2020,IPhone,60,1816.43
3349,202,3,False,True,2022,Vivo,60,1558.18
2582,249,3,False,True,2022,Oppo,60,1585.05
3036,126,1,False,True,2024,Samsung,60,199.38
3887,183,2,True,True,2024,IPhone,60,111.75
4956,175,2,True,False,2018,Vivo,60,246.08
4388,195,5,True,True,2022,Realme,90,1800.1
4555,206,5,True,True,2020,OnePlus,90,1713.94
3753,233,3,True,False,2019,OnePlus,90,215.16
4665,186,2,False,True,2019,OnePlus,90,357.05
2625,151,3,False,True,2024,Oppo,60,269.48
2725,229,5,True,True,2020,IPhone,120,817.49
4036,205,1,False,False,2022,Samsung,90,305.3
3232,178,1,False,True,2019,Oppo,60,236.48
5556,170,3,True,False,2024,Oppo,60,1184.88
2974,193,4,False,True,2024,IPhone,60,1017.74
3493,140,5,False,True,2018,Samsung,120,1591.66
2731,183,1,True,False,2018,Samsung,120,221.47
5357,163,1,True,False,2022,Samsung,90,112.48
2506,241,2,True,False,2018,Realme,90,1621.3
3388,228,5,True,False,2021,Samsung,120,915.81
4379,163,1,True,True,2025,OnePlus,60,932.94
5803,231,2,True,True,2025,IPhone,120,1621.03
4045,212,5,False,True,2020,Samsung,120,1515.87
4227,194,5,True,False,2022,Samsung,90,367.12
3150,126,3,False,False,2021,OnePlus,60,1506.16
4474,137,1,True,False,2025,IPhone,60,234.22
5597,142,1,True,False,2020,Oppo,60,897.98
5528,211,4,False,True,2024,Realme,120,1845.27
2979,208,3,False,True,2019,Samsung,90,1699.8
4790,207,2,True,True,2024,OnePlus,90,1662.36
3652,208,5,False,True,2023,IPhone,90,1395.01
5721,246,2,True,True,2024,Vivo,120,182.2
3787,153,5,False,True,2024,Vivo,120,508.74
5959,190,5,True,True,2020,IPhone,60,1909.77
5887,213,4,False,True,2020,Samsung,60,270.72
4353,221,5,False,True,2018,Samsung,120,876.89
5949,131,4,True,False,2019,Oppo,90,117.23
3367,206,3,True,True,2023,Vivo,90,825.71
5763,231,5,True,False,2019,OnePlus,60,1045.63
2756,161,4,False,False,2023,Samsung,120,222.04
5994,186,5,True,False,2022,Oppo,60,1107.92
3809,246,4,False,True,2024,IPhone,90,950.36
3071,224,3,True,True,2021,Realme,120,1872.44
2575,179,3,True,False,2025,Vivo,60,1913.87
5198,183,3,True,False,2023,Realme,120,463.98
5835,184,3,False,True,2018,OnePlus,120,1584.08
5950,131,4,False,False,2022,Oppo,90,962.73
3333,220,2,True,False,2021,IPhone,120,910.56
2905,229,3,False,False,2025,IPhone,60,1421.24
2973,231,1,False,False,2019,OnePlus,120,1633.85
5190,157,5,True,False,2018,Realme,60,486.77
